,id,sex,genotype,phenotype,area,ellipse axe 1 length,max axe 1 length,deviation max axe 1 from center,axe 1 Moment 2,axe 1 Moment 3,axe 1 Moment 4,std axe 1 Moment 2,std axe 1 Moment 3,std axe 1 Moment 4,ellipse axe 2 length,max axe 2 length,deviation max axe 2 from center,axe 2 Moment 2,axe 2 Moment 3,axe 2 Moment 4,std axe 2 Moment 2,std axe 2 Moment 3,std axe 2 Moment 4,Perimeter,Tribe,Genus,Species,sub-species,doresal/ventral,Anterior/Posterior,left/right,sub/Family,sex-phenotype
70,900,M,e-s,elegans,1029113.0,1691.2402,1752,-99.9251,845439392416,986691940031478,1.24887036984753e+18,0.51734,0.56282,0.59907,792.8497,856.0,-60.4303,200021849610.0,111490409996172.0,6.71570673644141e+16,0.51503,0.55691,0.59045,4669.1437,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
71,900,M,e-s,elegans,679194.0,1112.5477,1103,-34.8546,263173553578,205141992173962,1.71374857065679e+17,0.56435,0.60829,0.64256,781.6401,789.0,8.7362,126731813469.0,69217430308419.0,4.06610913217109e+16,0.54748,0.59201,0.62693,4669.1437,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
72,910,M,a-s,aurora,1045544.0,1721.9239,1744,63.5746,1097419954585,1368009100176350,1.81461306325452e+18,0.58745,0.62715,0.65813,789.0519,849.0,-71.8536,197026641031.0,108638992491941.0,6.47911095020363e+16,0.51131,0.55374,0.58767,4678.8351,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
73,910,M,a-s,aurora,713369.0,1143.1772,1133,-23.3335,289466818894,231365320499582,1.98313068784603e+17,0.56223,0.60641,0.64088,797.8409,806.0,9.4379,140589248112.0,78626486733666.0,4.725595399598e+16,0.55079,0.59486,0.62943,4678.8351,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
74,911,F,a-s,aurora,1062733.0,1748.5802,1812,-99.4741,932195732410,1128203386244060,1.48532810686e+18,0.51687,0.56298,0.60006,803.6791,886.0,-40.3541,208437993673.0,117493516636137.0,7.18882942628996e+16,0.49985,0.54171,0.57561,4843.227,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
75,911,F,a-s,aurora,691729.0,1181.6388,1173,30.4291,313160615207,262054077403241,2.34705754067693e+17,0.57361,0.61686,0.65065,751.1146,753.0,-96.1627,113146753781.0,58491775253345.0,3.25764071522167e+16,0.5371,0.5829,0.61865,4843.227,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
76,912,M,a-e,elegans,1050717.0,1663.9251,1710,116.4902,1088526694415,1334247832756220,1.73617845161737e+18,0.59522,0.63327,0.66303,826.4071,891.0,-56.7832,221118148046.0,128528281482934.0,8.08643539746099e+16,0.51486,0.55713,0.59114,4705.2514,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
77,912,M,a-e,elegans,734010.0,1135.7489,1122,38.8988,302754246498,242460183595734,2.07963701850421e+17,0.5724,0.6161,0.65025,827.584,836.0,-129.1137,151317260587.0,87135478801731.0,5.40084188186139e+16,0.54311,0.58788,0.62299,4705.2514,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
78,920,F,s-s,silvana,1011564.0,1661.2457,1693,67.1495,1017683503285,1234023216691270,1.58943652327368e+18,0.59245,0.63113,0.66131,799.5642,869.0,-80.0549,195021474287.0,109069300575199.0,6.61300321225547e+16,0.50527,0.54771,0.58188,4637.497,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
79,920,F,s-s,silvana,632047.0,1142.2383,1127,42.4403,244438449528,192012217980910,1.61647698441971e+17,0.55181,0.59649,0.631,710.3585,713.0,-8.7103,92939011890.0,45487408385306.0,2.39705355407963e+16,0.53782,0.58339,0.61893,4637.497,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
80,921,F,a-e,elegans,920525.0,1622.5941,1690,-109.0442,682990602213,763180234820215,9.28302007027821e+17,0.50969,0.55587,0.59296,749.535,816.0,-24.883,158474971545.0,83448055508493.0,4.76324379155457e+16,0.50848,0.55052,0.58449,4524.4747,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
81,921,F,a-e,elegans,623303.0,1117.2292,1111,-7.2055,238787564182,186199564805342,1.55867707899227e+17,0.55711,0.6017,0.6365,715.5646,715.0,-90.8467,93164051058.0,45928023174044.0,2.43681376060619e+16,0.54072,0.58635,0.62191,4524.4747,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
82,927,M,a-s,aurora,1095776.0,1739.7406,1778,91.1254,1228109224059,1567742196695790,2.12463662153154e+18,0.59542,0.63375,0.66368,824.4503,893.0,-72.4832,231921570417.0,134903267865967.0,8.49072289576546e+16,0.51518,0.55708,0.59082,4822.9427,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
83,927,M,a-s,aurora,769811.0,1172.4541,1167,25.9293,329598713799,270041880953751,2.37028990944294e+17,0.5607,0.60434,0.63831,841.5215,852.0,-0.83922,167876639380.0,99050629812960.0,6.28958886749476e+16,0.5481,0.59254,0.62751,4822.9427,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
84,928,F,s-s,silvana,1058401.0,1724.044,1780,75.5521,1202250710383,1537461564183020,2.08524206745504e+18,0.59876,0.63626,0.66559,806.4694,877.0,-48.9423,211316911502.0,119675927930734.0,7.33600281135355e+16,0.5095,0.55138,0.58506,4839.0676,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
85,928,F,s-s,silvana,668327.0,1151.8818,1127,71.7797,273631345054,219409366930900,1.88301697196136e+17,0.56776,0.61211,0.64646,744.7868,744.0,-52.7742,107801885157.0,55294396292219.0,3.0540403434461e+16,0.53982,0.58568,0.62144,4839.0676,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
86,929,M,s-s,silvana,1119504.0,1785.7689,1807,56.3271,1256845687409,1622308563271980,2.22864076066111e+18,0.58637,0.62625,0.65735,813.6183,869.0,-103.6066,222266187107.0,126000518261551.0,7.72386412105683e+16,0.51275,0.5556,0.58977,4954.4747,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
87,929,M,s-s,silvana,736372.0,1194.8932,1178,84.9856,316016850748,260715828015942,2.30333013028969e+17,0.55611,0.60054,0.63485,794.371,783.0,-66.2947,134416191155.0,73486966361309.0,4.32922195830855e+16,0.54565,0.59239,0.62888,4954.4747,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
88,930,M,e-s,elegans,1140265.0,1807.1451,1834,127.7204,1329162183561,1742288380835140,2.42801780627203e+18,0.58869,0.62802,0.65866,821.4484,882.0,-62.8407,235729285490.0,135826485102108.0,8.46306243870458e+16,0.51551,0.55786,0.59178,4976.9011,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
89,930,M,e-s,elegans,773699.0,1185.667,1176,29.2992,354574096608,298048561663110,2.67981683492224e+17,0.57565,0.61873,0.65234,835.9521,852.0,-111.3408,165404862905.0,96697291262783.0,6.08084020157416e+16,0.54269,0.58682,0.62145,4976.9011,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
90,931,F,a-s,aurora,1113288.0,1729.6438,1768,77.7292,1258815191997,1608881398518420,2.18182299842095e+18,0.60144,0.63947,0.66922,845.216,917.0,-19.2093,245226010060.0,145728958460214.0,9.37371467435361e+16,0.51181,0.5537,0.58743,4879.9061,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
91,931,F,a-s,aurora,728345.0,1198.8292,1178,-107.5563,328210860653,276200366890997,2.49250620921283e+17,0.56985,0.61445,0.64928,778.6014,786.0,-62.1389,130045066487.0,69971818486183.0,4.05284222023231e+16,0.5376,0.58269,0.61792,4879.9061,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
92,932,M,a-s,aurora,992810.0,1672.808,1689,97.8023,1002125516821,1220517698292200,1.58017274723908e+18,0.59484,0.63425,0.66501,774.2684,838.0,-96.3696,180699377503.0,97939284174809.0,5.74626809823012e+16,0.5091,0.55138,0.58531,4607.6879,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
93,932,M,a-s,aurora,690890.0,1132.3546,1110,4.4396,278666880890,221455210784826,1.88592817828992e+17,0.57216,0.61655,0.65119,781.2678,790.0,-25.7655,127607134014.0,69466148932452.0,4.06844015008026e+16,0.54401,0.58861,0.62356,4607.6879,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
94,933,M,s-s,silvana,1144441.0,1804.4566,1846,71.156,1352692039877,1780882585143950,2.49247249102811e+18,0.58894,0.62774,0.65808,827.5239,899.0,-39.3705,239653845131.0,139150343364019.0,8.74623374137866e+16,0.50902,0.55107,0.58485,4955.4768,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
95,933,M,s-s,silvana,762004.0,1183.6889,1177,-21.1163,324994886642,267278364291892,2.35815529479216e+17,0.55486,0.59918,0.63369,824.5147,826.0,-14.4727,153943056384.0,87909751508512.0,5.40169064490075e+16,0.54415,0.58936,0.62469,4955.4768,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
96,937,M,e-s,elegans,1128681.0,1784.2198,1832,121.8915,1320513280155,1725655098765830,2.39541014701769e+18,0.59042,0.62883,0.65884,825.7041,897.0,-60.5955,238215270083.0,138425459918965.0,8.69934136283941e+16,0.51216,0.55389,0.5874,4904.3986,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
97,937,M,e-s,elegans,743422.0,1156.5457,1152,6.9533,316945003464,258546227181792,2.26111909407598e+17,0.56679,0.61045,0.64464,824.5029,836.0,-161.3921,154248751234.0,88940895015360.0,5.52049894601402e+16,0.54486,0.58941,0.62442,4904.3986,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
98,938,M,a-s,aurora,1044034.0,1712.0593,1752,76.2792,1119898060493,1402518404498890,1.86650760866602e+18,0.59115,0.62979,0.66,797.7116,862.0,-73.0413,198568624981.0,110458504377985.0,6.66041862386549e+16,0.50593,0.54868,0.58303,4872.1387,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
99,938,M,a-s,aurora,716830.0,1140.5596,1126,-8.8303,296142845223,237718797899475,2.04478132254745e+17,0.57083,0.61472,0.64904,805.3144,817.0,-96.7008,140080752092.0,78574874164584.0,4.74690720140408e+16,0.54108,0.58578,0.62091,4872.1387,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
100,939,F,a-s,aurora,1082792.0,1685.3851,1731,89.4713,1167162636934,1453930501894430,1.92038019215384e+18,0.59979,0.63734,0.66667,848.1071,917.0,-28.5781,238217769245.0,141856882761959.0,9.15420124155641e+16,0.5115,0.55386,0.58803,4760.7417,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
101,939,F,a-s,aurora,689826.0,1168.4618,1157,36.574,302593184974,250026515160772,2.21387902883454e+17,0.57244,0.61624,0.65053,757.969,760.0,-146.3195,114838543711.0,59920957637573.0,3.36939105033805e+16,0.53686,0.58273,0.61857,4760.7417,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
102,953,F,e-s,elegans,1027377.0,1703.9601,1758,84.4075,1130942148609,1424201478514640,1.90170673815598e+18,0.59681,0.63425,0.66349,795.315,870.0,-42.7293,200564291058.0,112240860220908.0,6.80350146603351e+16,0.50786,0.54948,0.58308,4777.8229,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
103,953,F,e-s,elegans,652802.0,1158.8103,1134,-16.7902,279497506135,228341643736751,1.99843963521637e+17,0.57701,0.62133,0.65594,721.7213,730.0,-98.1584,100425465580.0,50111514771492.0,2.69069577772025e+16,0.53729,0.58219,0.61723,4777.8229,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
104,959,M,a-e,elegans,1107715.0,1752.2013,1785,-96.0122,982764492931,1190033407741050,1.56200806107708e+18,0.52768,0.57377,0.61049,823.1903,890.0,-67.4843,233786195295.0,135606231609931.0,8.49993805484318e+16,0.51619,0.55791,0.59137,4803.4208,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
105,959,M,a-e,elegans,788341.0,1194.9261,1182,-1.1211,347627742824,289373801584996,2.58010798588311e+17,0.5618,0.60576,0.6399,843.1043,849.0,40.1419,172716771339.0,101921944428111.0,6.46376286335508e+16,0.55132,0.59558,0.63028,4803.4208,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
106,960,M,e-s,elegans,1020771.0,1704.9003,1763,-100.4361,858897764544,1012825442088080,1.29532179394517e+18,0.5203,0.56574,0.60202,780.9894,844.0,-63.7935,191076825271.0,104753651395939.0,6.21264227453998e+16,0.51262,0.55472,0.5885,4643.2442,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
107,960,M,e-s,elegans,682363.0,1122.8634,1109,17.5721,272659142886,215456251176824,1.82511489803914e+17,0.56999,0.61402,0.64847,779.0905,788.0,-32.8567,128041649285.0,70004631870073.0,4.11786502121338e+16,0.54972,0.59408,0.62898,4643.2442,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
108,961,F,a-s,aurora,1029061.0,1697.9441,1753,-90.8807,840364052787,984086660761671,1.25394666022407e+18,0.5155,0.56202,0.59935,798.1932,867.0,-14.9358,206512301322.0,116513584022384.0,7.10442868879479e+16,0.51669,0.55799,0.59123,4730.9528,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
109,961,F,a-s,aurora,668100.0,1167.234,1160,0.48277,288350168089,236890289600353,2.08599139320406e+17,0.56635,0.61016,0.64441,734.5138,737.0,-95.6372,103702477572.0,52306519267908.0,2.84312712017485e+16,0.53457,0.58046,0.61627,4730.9528,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
110,962,M,e-s,elegans,1026295.0,1707.6306,1758,-112.4682,855896984585,1007562433587420,1.28687590175641e+18,0.51946,0.56535,0.60193,784.1322,853.0,-27.0639,195850271700.0,108004320050670.0,6.43462901150659e+16,0.51213,0.55349,0.58663,4680.4158,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
111,962,M,e-s,elegans,683169.0,1113.1893,1100,-8.3008,264395749989,206010260991595,1.72025069657832e+17,0.56555,0.60962,0.64398,785.0919,792.0,-38.7994,129022936871.0,70811256577881.0,4.17854042905137e+16,0.54871,0.59311,0.62791,4680.4158,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
112,971,F,a-s,aurora,952032.0,1634.4409,1683,-100.0919,727705220204,821933347126484,1.00905211956578e+18,0.51948,0.56578,0.60288,766.8315,839.0,-24.2915,172173766312.0,92806682418374.0,5.41884646868889e+16,0.50687,0.54855,0.58217,4607.6046,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
113,971,F,a-s,aurora,611415.0,1110.9766,1088,-27.1581,240370155960,188096883458094,1.5758728560304e+17,0.57629,0.62047,0.65489,705.0426,701.0,-43.5872,89098024584.0,43329073650904.0,2.26705853246949e+16,0.54456,0.59033,0.62598,4607.6046,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
114,972,F,e-s,elegans,1032066.0,1696.3528,1747,-146.6818,832265944700,970796907552670,1.23230324648763e+18,0.51403,0.56085,0.59836,803.806,878.0,-28.8814,205201420833.0,115903428444277.0,7.08956311907097e+16,0.50786,0.5495,0.58309,4687.1955,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
115,972,F,e-s,elegans,667132.0,1129.8079,1105,-44.7081,269793974473,214264173084503,1.82185649318219e+17,0.5755,0.61975,0.6542,758.1321,755.0,-151.957,108950895769.0,56487170846733.0,3.1552884190364e+16,0.53526,0.58161,0.61767,4687.1955,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
116,973,M,a-s,aurora,1111560.0,1749.397,1793,105.6935,1257578453642,1614181008171890,2.20041564215105e+18,0.59323,0.63158,0.66155,829.2921,892.0,-34.6431,235057124430.0,136801421388086.0,8.60805459544013e+16,0.51553,0.55764,0.5914,4899.4107,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
117,973,M,a-s,aurora,755244.0,1174.3056,1171,-20.7682,332328676685,275001737054155,2.43788878021834e+17,0.56648,0.60981,0.64369,823.0058,840.0,-66.1404,158359284996.0,91477747895812.0,5.68515869890903e+16,0.54513,0.58902,0.62357,4899.4107,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
118,974,M,a-e,elegans,1094780.0,1760.3386,1795,-82.2323,960935493237,1164491782519260,1.53281900812196e+18,0.52194,0.56869,0.60601,815.087,880.0,-15.1214,225311015267.0,129315773605325.0,8.02988693832329e+16,0.51552,0.55756,0.59138,4793.764,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
119,974,M,a-e,elegans,767899.0,1179.4955,1167,-4.9277,331170454925,272378194931241,2.39879895902788e+17,0.56273,0.60658,0.64062,833.8197,843.0,-23.6245,162972069714.0,94925995005446.0,5.94683563957785e+16,0.54648,0.59093,0.62577,4793.764,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
120,981,M,s-s,silvana,1058762.0,1744.8289,1786,-53.0684,934163153858,1125648707503250,1.46868066099983e+18,0.52593,0.57146,0.60765,790.1193,849.0,-8.9797,197657754360.0,108869016682172.0,6.49387831300414e+16,0.50892,0.55182,0.58616,4719.0605,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
121,981,M,s-s,silvana,686771.0,1116.6119,1122,-3.2036,270564407624,212460059104188,1.78937380198419e+17,0.55942,0.60278,0.63677,788.4991,802.0,-42.0078,130631917807.0,72068316271789.0,4.28048908859329e+16,0.54381,0.58813,0.62301,4719.0605,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
122,982,M,a-s,aurora,1005805.0,1671.659,1709,-91.4615,816615087240,944292163039436,1.18308000511132e+18,0.52724,0.57296,0.60937,783.6576,852.0,-21.6541,191575339116.0,105757976720486.0,6.31512969878334e+16,0.51224,0.55398,0.58753,4574.9183,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
123,982,M,a-s,aurora,683937.0,1118.4368,1099,-44.3341,272088115563,214207382235711,1.8060129297239e+17,0.57392,0.61793,0.65227,783.8212,788.0,-17.4496,124719286416.0,67745718582134.0,3.96201438798633e+16,0.54192,0.58717,0.62259,4574.9183,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
124,988,F,s-s,silvana,1057262.0,1745.0493,1813,-103.5839,924980611120,1115605010912610,1.46153151479748e+18,0.51591,0.56154,0.59808,795.72,868.0,-18.4854,204939907666.0,114466539480864.0,6.92639143421993e+16,0.50723,0.54909,0.58286,4766.298,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
125,988,F,s-s,silvana,648739.0,1157.9001,1144,14.7757,275003933907,223559768853415,1.94496206603603e+17,0.56913,0.61284,0.64682,718.2081,712.0,-92.9773,97242041401.0,48055308449345.0,2.55601315816949e+16,0.54377,0.58985,0.62574,4766.298,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
126,989,F,e-s,elegans,931890.0,1637.9986,1678,-67.3938,696234522137,783163381638601,9.59152651854463e+17,0.51511,0.56239,0.60026,751.6378,817.0,-44.3559,163734219786.0,86786988262022.0,4.98013092196772e+16,0.51306,0.55481,0.5885,4452.5407,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
127,989,F,e-s,elegans,580403.0,1070.9037,1052,15.7501,205488776474,153698254861846,1.23318797039813e+17,0.56561,0.61042,0.64537,694.9588,699.0,-130.0906,82648158271.0,39709842525759.0,2.0538472833612e+16,0.53985,0.58512,0.62049,4452.5407,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
128,990,M,a-s,aurora,1154168.0,1829.4472,1883,-95.6147,1115928588516,1411476274145110,1.93642003864277e+18,0.5222,0.56792,0.60441,823.6434,897.0,-51.2136,240584067029.0,139167606651807.0,8.71079326267296e+16,0.50899,0.55076,0.58433,5096.2808,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
129,990,M,a-s,aurora,818249.0,1222.6569,1204,28.768,387267763571,332957626315499,3.06792143281641e+17,0.5714,0.61547,0.64992,857.0907,873.0,-8.2542,186882779627.0,112604058881117.0,7.29924919888682e+16,0.54743,0.59139,0.62601,5096.2808,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
130,991,F,a-e,elegans,1139005.0,1749.67,1791,136.078,1292178235633,1657755784001550,2.25627885309742e+18,0.59471,0.63276,0.6624,857.9985,931.0,-48.949,257942838582.0,155713023593052.0,1.01854261766929e+17,0.51115,0.55333,0.58737,4869.3031,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
131,991,F,a-e,elegans,750230.0,1213.7352,1199,20.8493,351163829057,300191829651941,2.74980217552251e+17,0.57061,0.61459,0.64894,793.5026,795.0,-74.2105,135684940600.0,73898375118256.0,4.33779370438108e+16,0.53494,0.58092,0.61681,4869.3031,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
132,995,F,a-s,aurora,1078244.0,1740.0947,1768,77.3001,1185255612717,1502747135062430,2.02353313924391e+18,0.59301,0.63179,0.66201,814.2322,878.0,-44.5849,215843803094.0,122964972298408.0,7.59313294044802e+16,0.50959,0.55232,0.58672,4980.4747,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
133,995,F,a-s,aurora,682247.0,1166.9854,1146,-59.2688,294139170165,241539042575897,2.12579667821466e+17,0.57296,0.6173,0.65194,750.2127,756.0,-23.3948,110674417991.0,57018240322921.0,3.16481832588305e+16,0.53276,0.57832,0.61388,4980.4747,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
134,996,F,a-s,aurora,1175819.0,1809.4939,1875,-91.8003,1083431437442,1349254494908660,1.82883593164502e+18,0.51195,0.55836,0.5956,856.9189,934.0,-2.9784,268616961397.0,162419397362361.0,1.06348752540256e+17,0.51174,0.55346,0.58715,5159.2341,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
135,996,F,a-s,aurora,743917.0,1215.5361,1194,-57.4526,348754887922,298289693308576,2.73277674214153e+17,0.57345,0.61759,0.65203,786.574,785.0,-124.3,131278690843.0,70755246523429.0,4.11106131757851e+16,0.53514,0.58149,0.61764,5159.2341,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
136,998,M,a-e,elegans,1106335.0,1754.599,1790,106.9965,1248204059939,1601419272851990,2.18133339433205e+18,0.5934,0.63196,0.662,824.1416,887.0,-42.8886,231760081627.0,134192811105615.0,8.40004619266771e+16,0.516,0.55807,0.5918,4885.7539,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
137,998,M,a-e,elegans,764433.0,1182.7673,1179,-16.9464,351120374915,295395946291689,2.66012466187565e+17,0.57484,0.61779,0.65144,826.362,835.0,-121.0895,159426217543.0,91972699391319.0,5.70466390057094e+16,0.54692,0.59123,0.62595,4885.7539,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
138,999,F,a-e,elegans,1113232.0,1755.4344,1802,-91.5007,958069570374,1155681952641360,1.51778737743293e+18,0.51481,0.5619,0.59966,838.8056,912.0,-50.0877,240076890933.0,141490248412895.0,9.03858809129856e+16,0.5092,0.5513,0.58531,4969.4107,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
139,999,F,a-e,elegans,733731.0,1217.4027,1197,-100.3743,345845581962,296909217350608,2.73286925167258e+17,0.57356,0.61792,0.65264,774.4386,779.0,-52.0164,127403322286.0,67915225155394.0,3.90193004219739e+16,0.53491,0.58068,0.61645,4969.4107,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
140,1000,M,s-s,silvana,1090865.0,1757.9534,1782,-133.0203,976531974020,1186943252458910,1.56318265726393e+18,0.53095,0.57718,0.61398,811.0003,884.0,3.4683,215689625446.0,122093129167752.0,7.48654820599667e+16,0.50301,0.54516,0.579,4836.7346,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
141,1000,M,s-s,silvana,713067.0,1133.0342,1133,-37.5232,295879710597,237229097456641,2.03662855823229e+17,0.56854,0.61157,0.64523,805.8228,817.0,-18.7218,143434453602.0,81121431161930.0,4.93455489608983e+16,0.54896,0.59308,0.62778,4836.7346,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
142,1016,M,e-s,elegans,1099008.0,1707.0961,1722,-79.3136,932253477435,1099703876606350,1.40328066804258e+18,0.53485,0.58084,0.61731,835.0754,892.0,-56.2393,232183258923.0,135529936696797.0,8.55297453041722e+16,0.51529,0.55802,0.59213,4751.563,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
143,1016,M,e-s,elegans,766187.0,1179.4598,1163,50.923,334288677139,275924413028025,2.43770786393675e+17,0.56795,0.61175,0.64578,831.3669,841.0,-129.4559,161561210756.0,93774706464894.0,5.85256810529304e+16,0.54602,0.59037,0.62511,4751.563,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
144,1017,F,a-s,aurora,1070847.0,1723.753,1770,86.1427,1194476723448,1517051592355950,2.04419392838399e+18,0.59669,0.63453,0.66409,818.8961,888.0,-50.3846,214673730061.0,122685869168531.0,7.60717484290599e+16,0.50421,0.54694,0.58138,4898.4229,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
145,1017,F,a-s,aurora,664627.0,1179.8502,1183,29.0329,293143572608,243202396348808,2.16044380273668e+17,0.56139,0.60461,0.63827,724.6072,716.0,-94.906,99935430734.0,49621392107252.0,2.65189599701786e+16,0.54157,0.5881,0.62421,4898.4229,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Ithomiinae,m-aurora
